CustomerID,recency,frequency,monetary,R,F,M,rfm,rfm_segment_name
12751,20.0,4,92.2684,5,3,1,531,Loyal
12752,103.0,5,220.5873,4,3,1,431,Loyal
12753,193.0,5,205.74,3,3,1,331,Potential loyal
12754,87.0,7,6293.2681999999995,4,4,5,445,Loyal
12755,147.0,6,5772.1296,4,3,5,435,Loyal
12756,145.0,3,5661.0124,4,2,5,425,Loyal
12757,269.0,3,125.67150000000001,2,2,1,221,Hold and improve
12758,216.0,2,68.6442,3,2,1,321,Potential loyal
12759,185.0,1,43.96,3,1,1,311,Potential loyal
12760,201.0,12,389.4573,3,4,1,341,Potential loyal
12761,141.0,4,5702.6396,4,3,5,435,Loyal
12762,2.0,3,5684.6896,5,2,5,525,Loyal
12763,208.0,4,604.94,3,3,2,332,Potential loyal
12764,744.0,1,3578.27,1,1,4,114,Risky
12765,285.0,2,1749.0573,2,2,3,223,Hold and improve
12766,206.0,5,4457.7,3,3,4,334,Potential loyal
12767,127.0,1,35.0,4,1,1,411,Loyal
12768,163.0,4,4435.73,3,3,4,334,Potential loyal
12769,141.0,5,5707.3382,4,3,5,435,Loyal
12770,133.0,5,5702.8796,4,3,5,435,Loyal
12771,143.0,3,5669.6696,4,2,5,425,Loyal
12772,130.0,4,5679.649600000001,4,3,5,435,Loyal
12773,141.0,3,5679.6596,4,2,5,425,Loyal
12774,124.0,5,5712.3182,4,3,5,435,Loyal
12775,0.0,0,0.0,5,1,1,511,Loyal
12776,277.0,3,61.604200000000006,2,2,1,221,Hold and improve
12777,145.0,3,5654.2696,4,2,5,425,Loyal
12778,9.0,4,76.2284,5,3,1,531,Loyal
12779,128.0,5,5754.3955000000005,4,3,5,435,Loyal
12780,103.0,5,5704.239600000001,4,3,5,435,Loyal
12781,193.0,2,2091.3996,3,2,3,323,Potential loyal
12782,179.0,2,52.6042,3,2,1,321,Potential loyal
12783,152.0,5,2201.5382,4,3,3,433,Loyal
12784,114.0,5,5768.6196,4,3,5,435,Loyal
12785,153.0,1,2049.0982,4,1,3,413,Loyal
12786,48.0,1,43.96,5,1,1,511,Loyal
12787,95.0,5,72.12,4,3,1,431,Loyal
12788,176.0,2,99.5842,3,2,1,321,Potential loyal
12789,93.0,5,5754.3855,4,3,5,435,Loyal
12790,16.0,2,50.83,5,2,1,521,Loyal
12791,309.0,2,59.86,2,2,1,221,Hold and improve
12792,0.0,0,0.0,5,1,1,511,Loyal
12793,312.0,3,142.45,2,2,1,221,Hold and improve
12794,124.0,1,43.96,4,1,1,411,Loyal
12795,46.0,7,154.38,5,4,1,541,Loyal
12796,268.0,2,92.0273,2,2,1,221,Hold and improve
12797,188.0,2,78.95,3,2,1,321,Potential loyal
12798,295.0,2,29.96,2,2,1,221,Hold and improve
12799,189.0,2,43.6242,3,2,1,321,Potential loyal
12800,130.0,2,49.96,4,2,1,421,Loyal
12801,0.0,0,0.0,5,1,1,511,Loyal
12803,236.0,4,113.0173,3,3,1,331,Potential loyal
12804,36.0,5,5718.2838,5,3,5,535,Loyal
12805,84.0,7,6287.6296,4,4,5,445,Loyal
12806,201.0,5,4730.2137,3,3,4,334,Potential loyal
12807,169.0,7,4813.875400000001,3,4,4,344,Potential loyal
12808,2.0,3,4862.8678,5,2,4,524,Loyal
12809,235.0,2,43.6242,3,2,1,321,Potential loyal
12810,28.0,2,14.56,5,2,1,521,Loyal
12811,65.0,1,14.97,5,1,1,511,Loyal
12812,226.0,3,73.5942,3,2,1,321,Potential loyal
12813,36.0,5,4137.0264,5,3,4,534,Loyal
12814,244.0,2,57.0762,3,2,1,321,Potential loyal
12815,64.0,2,14.56,5,2,1,521,Loyal
12816,45.0,5,4300.0364,5,3,4,534,Loyal
12817,51.0,4,5698.229600000001,5,3,5,535,Loyal
12818,32.0,3,71.58000000000001,5,2,1,521,Loyal
12819,61.0,5,5703.3038,5,3,5,535,Loyal
12820,61.0,3,5669.6696,5,2,5,525,Loyal
12821,17.0,7,203.5442,5,4,1,541,Loyal
12822,33.0,2,97.95,5,2,1,521,Loyal
12823,5.0,3,45.160000000000004,5,2,1,521,Loyal
12824,19.0,3,56.480000000000004,5,2,1,521,Loyal
12825,38.0,4,4164.142,5,3,4,534,Loyal
12826,43.0,5,4221.7492,5,3,4,534,Loyal
12827,47.0,4,4212.8292,5,3,4,534,Loyal
12828,285.0,2,63.0373,2,2,1,221,Hold and improve
12829,33.0,5,4214.1064,5,3,4,534,Loyal
12830,2.0,5,5676.9282,5,3,5,535,Loyal
12831,44.0,2,43.6242,5,2,1,521,Loyal
12832,280.0,2,48.6142,2,2,1,221,Hold and improve
12833,57.0,3,2079.0582,5,2,3,523,Loyal
12834,27.0,2,5649.6896,5,2,5,525,Loyal
12835,209.0,2,44.97,3,2,1,321,Potential loyal
12836,33.0,4,101.4981,5,3,1,531,Loyal
12837,321.0,1,9.98,2,1,1,211,Hold and improve
12838,273.0,3,46.95,2,2,1,221,Hold and improve
12839,202.0,4,4174.3378,3,3,4,334,Potential loyal
12840,305.0,2,39.980000000000004,2,2,1,221,Hold and improve
12841,11.0,3,5683.3338,5,2,5,525,Loyal
12842,95.0,1,32.6,4,1,1,411,Loyal
12843,25.0,2,2191.4196,5,2,3,523,Loyal
12844,278.0,2,78.95,2,2,1,221,Hold and improve
12845,220.0,2,119.93,3,2,1,321,Potential loyal
12846,41.0,4,4172.7992,5,3,4,534,Loyal
12848,213.0,4,110.8926,3,3,1,331,Potential loyal
12849,7.0,4,5657.3282,5,3,5,535,Loyal
12850,61.0,4,4172.7992,5,3,4,534,Loyal
12851,33.0,3,75.57000000000001,5,2,1,521,Loyal
12852,55.0,5,4167.7878,5,3,4,534,Loyal
12853,184.0,2,2079.0681999999997,3,2,3,323,Potential loyal
12854,206.0,5,4144.0563999999995,3,3,4,334,Potential loyal
12855,200.0,5,4185.7492,3,3,4,334,Potential loyal
12856,198.0,5,4216.7992,3,3,4,334,Potential loyal
12857,182.0,4,4143.1764,3,3,4,334,Potential loyal
12858,40.0,3,4147.4192,5,2,4,524,Loyal
12859,74.0,6,5450.6062,5,3,5,535,Loyal
12860,156.0,3,4218.1964,4,2,4,424,Loyal
12861,174.0,5,4163.1464,3,3,4,334,Potential loyal
12862,84.0,3,114.3115,4,2,1,421,Loyal
12863,30.0,7,4239.4178,5,4,4,544,Star
12865,243.0,7,178.76839999999999,3,4,1,341,Potential loyal
12866,15.0,3,5647.3482,5,2,5,525,Loyal
12867,10.0,2,4120.5178,5,2,4,524,Loyal
12868,284.0,1,32.6,2,1,1,211,Hold and improve
12869,318.0,1,32.6,2,1,1,211,Hold and improve
12870,16.0,3,65.90259999999999,5,2,1,521,Loyal
12871,50.0,2,34.95,5,2,1,521,Loyal
12872,31.0,3,55.922599999999996,5,2,1,521,Loyal
12873,73.0,5,5426.3234,5,3,5,535,Loyal
12874,85.0,5,5394.9378,4,3,5,435,Loyal
12875,17.0,4,115.5642,5,3,1,531,Loyal
12876,0.0,0,0.0,5,1,1,511,Loyal
12877,198.0,2,59.86,3,2,1,321,Potential loyal
12878,308.0,2,67.5081,2,2,1,221,Hold and improve
12879,7.0,3,73.92,5,2,1,521,Loyal
12880,72.0,7,245.85429999999997,5,4,1,541,Loyal
12881,112.0,3,5662.3682,4,2,5,425,Loyal
12882,109.0,4,5704.9724,4,3,5,435,Loyal
12883,97.0,3,5631.9482,4,2,5,425,Loyal
12884,104.0,3,5654.2696,4,2,5,425,Loyal
12885,95.0,5,5712.3282,4,3,5,435,Loyal
12886,104.0,5,5747.273800000001,4,3,5,435,Loyal
12889,89.0,1,43.96,4,1,1,411,Loyal
12890,0.0,0,0.0,5,1,1,511,Loyal
12891,12.0,1,43.96,5,1,1,511,Loyal
12892,30.0,14,496.0199,5,4,2,542,Star
12893,15.0,3,62.96000000000001,5,2,1,521,Loyal
12894,94.0,3,71.95,4,2,1,421,Loyal
12895,27.0,15,472.4961,5,4,2,542,Star
12896,273.0,4,79.83,2,3,1,231,Hold and improve
12897,115.0,3,125.67150000000001,4,2,1,421,Loyal
12898,110.0,4,5734.8282,4,3,5,435,Loyal
12899,12.0,3,139.1235,5,2,1,521,Loyal
12900,40.0,1,43.96,5,1,1,511,Loyal
12901,120.0,3,5636.3582,4,2,5,425,Loyal
12902,158.0,2,2081.4096,4,2,3,423,Loyal
12903,173.0,3,2088.6782,3,2,3,323,Potential loyal
12904,119.0,5,5684.229600000001,4,3,5,435,Loyal
12905,136.0,2,92.0273,4,2,1,421,Loyal
12906,315.0,1,65.94,2,1,1,211,Hold and improve
12907,284.0,2,163.96,2,2,1,221,Hold and improve
12908,297.0,2,129.44,2,2,1,221,Hold and improve
12909,72.0,2,92.0273,5,2,1,521,Loyal
12910,84.0,2,78.95,4,2,1,421,Loyal
12911,0.0,0,0.0,5,1,1,511,Loyal
12912,66.0,2,5649.6896,5,2,5,525,Loyal
12913,66.0,4,5698.229600000001,5,3,5,535,Loyal
12914,175.0,2,2101.3896,3,2,3,323,Potential loyal
12915,80.0,5,5668.2382,4,3,5,435,Loyal
12916,22.0,9,334.19149999999996,5,4,1,541,Loyal
12917,253.0,2,5649.6896,3,2,5,325,Potential loyal
12918,260.0,2,4514.7696,2,2,4,224,Hold and improve
12920,110.0,5,150.9,4,3,1,431,Loyal
12921,70.0,4,4559.7496,5,3,4,534,Loyal
12923,88.0,3,4240.6507,4,2,4,424,Loyal
12924,58.0,4,149.89000000000001,5,3,1,531,Loyal
12925,288.0,1,43.96,2,1,1,211,Hold and improve
12926,268.0,4,4578.7096,2,3,4,234,Hold and improve
12927,158.0,5,138.0188,4,3,1,431,Loyal
12928,56.0,10,351.61039999999997,5,4,1,541,Loyal
12929,245.0,4,4593.7196,3,3,4,334,Potential loyal
12930,250.0,4,4270.2407,3,3,4,334,Potential loyal
12931,162.0,6,182.9499,4,3,1,431,Loyal
12932,63.0,2,32.2584,5,2,1,521,Loyal
12933,182.0,6,157.6141,3,3,1,331,Potential loyal
12934,262.0,5,4310.6307,2,3,4,234,Hold and improve
12935,251.0,4,4567.7196,3,3,4,334,Potential loyal
12936,70.0,9,335.1242,5,4,1,541,Loyal
12937,146.0,2,97.95,4,2,1,421,Loyal
12938,312.0,3,124.7004,2,2,1,221,Hold and improve
12939,98.0,11,270.1984,4,4,1,441,Loyal
12940,67.0,5,146.663,5,3,1,531,Loyal
12941,269.0,3,4569.759599999999,2,2,4,224,Hold and improve
12942,259.0,2,4252.9821,2,2,4,224,Hold and improve
12943,247.0,1,17.2884,3,1,1,311,Potential loyal
12944,116.0,10,238.7384,4,4,1,441,Loyal
12945,112.0,8,255.71839999999997,4,4,1,441,Loyal
12946,103.0,3,124.7004,4,2,1,421,Loyal
12947,64.0,4,4291.9091,5,3,4,534,Loyal
12948,317.0,2,98.95,2,2,1,221,Hold and improve
12949,86.0,4,4308.6063,4,3,4,434,Loyal
12950,68.0,3,4514.4282,5,2,4,524,Loyal
12951,274.0,2,61.248400000000004,2,2,1,221,Hold and improve
12952,137.0,3,56.93,4,2,1,421,Loyal
12953,254.0,2,77.60419999999999,3,2,1,321,Potential loyal
12954,196.0,4,66.8484,3,3,1,331,Potential loyal
12955,41.0,3,78.6242,5,2,1,521,Loyal
12956,64.0,4,94.3746,5,3,1,531,Loyal
12957,2.0,2,52.288399999999996,5,2,1,521,Loyal
12958,52.0,4,221.26839999999999,5,3,1,531,Loyal
12959,61.0,8,211.6115,5,4,1,541,Loyal
12960,215.0,4,60.4942,3,3,1,331,Potential loyal
12961,55.0,1,17.2884,5,1,1,511,Loyal
12962,45.0,4,104.5568,5,3,1,531,Loyal
12963,2.0,5,125.79650000000001,5,3,1,531,Loyal
12964,43.0,6,154.93,5,3,1,531,Loyal
12965,327.0,2,77.60419999999999,2,2,1,221,Hold and improve
12966,176.0,3,105.03730000000002,3,2,1,321,Potential loyal
12967,202.0,1,21.98,3,1,1,311,Potential loyal
12968,36.0,1,43.96,5,1,1,511,Loyal
12969,78.0,12,274.6673,4,4,1,441,Loyal
12970,68.0,15,565.4073,5,4,2,542,Star
12971,170.0,1,65.94,3,1,1,311,Potential loyal
12972,54.0,10,291.3743,5,4,1,541,Loyal
12973,5.0,4,104.5568,5,3,1,531,Loyal
12974,0.0,0,0.0,5,1,1,511,Loyal
12975,78.0,4,4394.6206999999995,4,3,4,434,Loyal
12976,118.0,1,43.96,4,1,1,411,Loyal
12977,297.0,2,92.0273,2,2,1,221,Hold and improve
12978,176.0,4,66.13,3,3,1,331,Potential loyal
12979,311.0,2,202.96,2,2,1,221,Hold and improve
12980,268.0,4,4328.6107,2,3,4,234,Hold and improve
12981,247.0,4,4582.277700000001,3,3,4,334,Potential loyal
12982,87.0,4,89.2384,4,3,1,431,Loyal
12983,300.0,4,127.43,2,3,1,231,Hold and improve
12984,61.0,11,302.0268,5,4,1,541,Loyal
12985,158.0,2,43.6442,4,2,1,421,Loyal
12986,179.0,8,4585.7524,3,4,4,344,Potential loyal
12987,76.0,4,6513.5778,4,3,5,435,Loyal
12988,69.0,7,6671.8578,5,4,5,545,Star
12989,84.0,8,6586.1964,4,4,5,445,Loyal
12990,89.0,4,6580.8992,4,3,5,435,Loyal
12991,103.0,7,5410.6162,4,4,5,445,Loyal
12992,142.0,9,230.1173,4,4,1,441,Loyal
12993,214.0,5,157.51,3,3,1,331,Potential loyal
12994,82.0,7,6633.1720000000005,4,4,5,445,Loyal
12995,64.0,7,6633.8968,5,4,5,545,Star
12996,88.0,4,6559.5778,4,3,5,435,Loyal
12997,51.0,8,229.31259999999997,5,4,1,541,Loyal
12998,115.0,6,5444.982,4,3,5,435,Loyal
12999,71.0,5,6594.5678,5,3,5,535,Loyal
13000,67.0,6,6567.5378,5,3,5,535,Loyal
13001,81.0,7,6587.5164,4,4,5,445,Loyal
13002,39.0,7,339.171,5,4,1,541,Loyal
13003,167.0,6,240.17419999999998,3,3,1,331,Potential loyal
13004,114.0,4,196.55,4,3,1,431,Loyal
13005,49.0,4,253.95,5,3,1,531,Loyal
13006,91.0,4,6522.567800000001,4,3,5,435,Loyal
13007,70.0,5,5425.3478,5,3,5,535,Loyal
13008,12.0,8,209.6942,5,4,1,541,Loyal
13009,8.0,9,264.1304,5,4,1,541,Loyal
13010,78.0,8,5488.5146,4,4,5,445,Loyal
13011,85.0,7,6629.1764,4,4,5,445,Loyal
13012,72.0,9,6781.5278,5,4,5,545,Star
13013,56.0,6,287.52,5,3,1,531,Loyal
13014,236.0,3,78.6242,3,2,1,321,Potential loyal
13015,234.0,2,155.0,3,2,1,321,Potential loyal
13016,248.0,5,4566.082399999999,3,3,4,334,Potential loyal
13017,131.0,3,49.56,4,2,1,421,Loyal
13018,45.0,4,2704.3196000000003,5,3,3,533,Loyal
13019,73.0,6,4623.6795999999995,5,3,4,534,Loyal
13020,13.0,2,2589.0882,5,2,3,523,Loyal
13021,23.0,4,2689.0137999999997,5,3,3,533,Loyal
13022,20.0,4,2673.9482,5,3,3,533,Loyal
13023,113.0,2,66.0473,4,2,1,421,Loyal
13024,28.0,4,2665.0582,5,3,3,533,Loyal
13025,4.0,3,2690.3995999999997,5,2,3,523,Loyal
13026,23.0,5,183.9973,5,3,1,531,Loyal
13027,139.0,3,2097.6382,4,2,3,423,Loyal
13028,7.0,3,53.970000000000006,5,2,1,521,Loyal
13029,168.0,3,2971.0325000000003,3,2,3,323,Potential loyal
13030,111.0,2,98.95,4,2,1,421,Loyal
13031,278.0,1,43.96,2,1,1,211,Hold and improve
13032,267.0,2,2447.93,2,2,3,223,Hold and improve
13033,0.0,0,0.0,5,1,1,511,Loyal
13034,111.0,5,128.5004,4,3,1,431,Loyal
13035,28.0,5,2664.9808000000003,5,3,3,533,Loyal
13036,25.0,4,2694.0108,5,3,3,533,Loyal
13037,49.0,2,58.63419999999999,5,2,1,521,Loyal
13038,72.0,3,5335.3678,5,2,5,525,Loyal
13039,107.0,3,3282.83,4,2,3,423,Loyal
13040,39.0,1,34.99,5,1,1,511,Loyal
13041,192.0,5,187.5742,3,3,1,331,Potential loyal
13042,68.0,3,130.72039999999998,5,2,1,521,Loyal
13043,99.0,6,226.5442,4,3,1,431,Loyal
13044,45.0,2,84.97,5,2,1,521,Loyal
13045,164.0,3,63.2142,3,2,1,321,Potential loyal
13046,179.0,3,93.60419999999999,3,2,1,321,Potential loyal
13047,101.0,7,276.9,4,4,1,441,Loyal
13048,53.0,7,232.8757,5,4,1,541,Loyal
13049,55.0,6,5432.2978,5,3,5,535,Loyal
13050,53.0,5,5405.3578,5,3,5,535,Loyal
13051,65.0,8,6597.729200000001,5,4,5,545,Star
13052,237.0,2,61.94,3,2,1,321,Potential loyal
13053,296.0,2,98.95,2,2,1,221,Hold and improve
13054,17.0,1,43.96,5,1,1,511,Loyal
13055,114.0,5,3083.6767,4,3,3,433,Loyal
13056,79.0,4,3300.1184,4,3,4,434,Loyal
13057,54.0,5,3348.1857,5,3,4,534,Loyal
13058,342.0,5,3060.5784,2,3,3,233,Hold and improve
13059,363.0,5,3087.5123,2,3,3,233,Hold and improve
13060,323.0,6,2867.5687,2,3,3,233,Hold and improve
13061,114.0,2,113.03620000000001,4,2,1,421,Loyal
13062,69.0,4,4257.929099999999,5,3,4,534,Loyal
13063,63.0,3,4527.4382,5,2,4,524,Loyal
13064,90.0,6,4358.8221,4,3,4,434,Loyal
13065,204.0,1,1700.99,3,1,3,313,Potential loyal
13066,285.0,5,3046.9442,2,3,3,233,Hold and improve
13067,243.0,4,3081.29,3,3,3,333,Potential loyal
13068,266.0,5,2830.5024999999996,2,3,3,233,Hold and improve
13069,266.0,3,2741.5325000000003,2,2,3,223,Hold and improve
13070,285.0,1,43.96,2,1,1,211,Hold and improve
13071,39.0,3,123.97,5,2,1,521,Loyal
13072,182.0,1,120.0,3,1,1,311,Potential loyal
13073,53.0,1,43.96,5,1,1,511,Loyal
13074,240.0,2,77.60419999999999,3,2,1,321,Potential loyal
13075,72.0,7,6653.288200000001,5,4,5,545,Star
13076,74.0,5,6613.567800000001,5,3,5,535,Loyal
13077,49.0,6,6562.312599999999,5,3,5,535,Loyal
13078,45.0,6,6605.5334,5,3,5,535,Loyal
13079,58.0,6,6539.1964,5,3,5,535,Loyal
13080,57.0,8,6582.1078,5,4,5,545,Star
13081,42.0,5,6535.2464,5,3,5,535,Loyal
13082,48.0,8,6679.7492,5,4,5,545,Star
13083,248.0,4,4314.2305,3,3,4,334,Potential loyal
13084,202.0,4,1807.2584,3,3,3,333,Potential loyal
13085,202.0,5,3110.8381,3,3,3,333,Potential loyal
13086,91.0,5,4564.3296,4,3,4,434,Loyal
13087,68.0,3,2116.3996,5,2,3,523,Loyal
13088,86.0,3,4536.4082,4,2,4,424,Loyal
13089,47.0,6,6564.5378,5,3,5,535,Loyal
13090,41.0,6,6607.8078000000005,5,3,5,535,Loyal
13091,58.0,6,6641.664000000001,5,3,5,535,Loyal
13092,35.0,5,261.9973,5,3,1,531,Loyal
13093,249.0,4,4537.4282,3,3,4,334,Potential loyal
13094,0.0,0,0.0,5,1,1,511,Loyal
13095,7.0,11,394.5915,5,4,1,541,Loyal
13096,38.0,12,299.8984,5,4,1,541,Loyal
13097,264.0,1,43.96,2,1,1,211,Hold and improve
13098,234.0,2,92.0273,3,2,1,321,Potential loyal
13099,76.0,5,243.93,4,3,1,431,Loyal
13100,255.0,3,2127.0438000000004,3,2,3,323,Potential loyal
13101,163.0,4,4510.7724,3,3,4,334,Potential loyal
13102,264.0,5,2178.0081999999998,2,3,3,233,Hold and improve
13103,36.0,8,6650.2826000000005,5,4,5,545,Star
13104,34.0,8,6658.5034000000005,5,4,5,545,Star
13105,58.0,8,5373.6064,5,4,5,545,Star
13106,46.0,6,5419.9592,5,3,5,535,Loyal
13107,38.0,5,5390.650599999999,5,3,5,535,Loyal
13108,15.0,9,5516.9582,5,4,5,545,Star
13109,20.0,7,5469.6406,5,4,5,545,Star
13111,23.0,8,5496.9220000000005,5,4,5,545,Star
13112,17.0,8,5512.2188,5,4,5,545,Star
13113,55.0,7,6596.779200000001,5,4,5,545,Star
13114,36.0,5,6605.5178,5,3,5,535,Loyal
13115,55.0,7,6546.1606,5,4,5,545,Star
13116,40.0,6,240.52,5,3,1,531,Loyal
13117,50.0,6,6607.1178,5,3,5,535,Loyal
13118,6.0,6,5444.6406,5,3,5,535,Loyal
13119,35.0,6,6599.167600000001,5,3,5,535,Loyal
13120,3.0,7,255.6304,5,4,1,541,Loyal
13121,114.0,5,123.53999999999999,4,3,1,431,Loyal
13122,32.0,7,6655.8162,5,4,5,545,Star
13123,61.0,5,6520.4906,5,3,5,535,Loyal
13124,50.0,3,95.88,5,2,1,521,Loyal
13125,9.0,6,176.4573,5,3,1,531,Loyal
13126,36.0,6,4209.3678,5,3,4,534,Loyal
13127,89.0,3,109.55,4,2,1,421,Loyal
13128,60.0,5,6571.2464,5,3,5,535,Loyal
13129,40.0,5,6573.232,5,3,5,535,Loyal
13130,40.0,5,6557.567800000001,5,3,5,535,Loyal
13131,36.0,3,4115.4848,5,2,4,524,Loyal
13132,50.0,9,6644.7064,5,4,5,545,Star
13133,61.0,7,6585.8506,5,4,5,545,Star
13134,21.0,5,5401.6806,5,3,5,535,Loyal
13135,42.0,5,6535.890600000001,5,3,5,535,Loyal
13136,82.0,3,89.55,4,2,1,421,Loyal
13137,192.0,6,210.5642,3,3,1,331,Potential loyal
13138,152.0,3,112.95,4,2,1,421,Loyal
13139,38.0,7,6622.5378,5,4,5,545,Star
13141,34.0,7,318.44259999999997,5,4,1,541,Loyal
13142,68.0,3,4549.7696,5,2,4,524,Loyal
13143,148.0,3,2154.4769,4,2,3,423,Loyal
13144,114.0,11,373.8942,4,4,1,441,Loyal
13145,55.0,4,2098.6582,5,3,3,533,Loyal
13146,224.0,2,61.248400000000004,3,2,1,321,Potential loyal
13147,205.0,3,78.6242,3,2,1,321,Potential loyal
13148,285.0,3,1034.3175,2,2,2,222,Hold and improve
13149,31.0,3,118.5942,5,2,1,521,Loyal
13150,145.0,5,139.8542,4,3,1,431,Loyal
13151,25.0,4,128.91,5,3,1,531,Loyal
13152,50.0,5,4362.2978,5,3,4,534,Loyal
13153,319.0,3,147.6515,2,2,1,221,Hold and improve
13154,54.0,3,2074.0681999999997,5,2,3,523,Loyal
13155,3.0,6,282.1904,5,3,1,531,Loyal
13156,2.0,4,2690.9696000000004,5,3,3,533,Loyal
13157,121.0,1,49.98,4,1,1,411,Loyal
13158,69.0,9,306.8026,5,4,1,541,Loyal
13159,14.0,8,256.0442,5,4,1,541,Loyal
13160,39.0,5,6599.8792,5,3,5,535,Loyal
13161,39.0,3,4274.962100000001,5,2,4,524,Loyal
13162,165.0,2,107.46000000000001,3,2,1,321,Potential loyal
13163,212.0,2,61.94,3,2,1,321,Potential loyal
13164,181.0,4,137.42000000000002,3,3,1,331,Potential loyal
13165,49.0,2,4252.9821,5,2,4,524,Loyal
13166,281.0,2,92.0273,2,2,1,221,Hold and improve
13167,53.0,3,51.85,5,2,1,521,Loyal
13168,94.0,3,73.63419999999999,4,2,1,421,Loyal
13169,75.0,3,212.0273,4,2,1,421,Loyal
13170,248.0,4,252.94,3,3,1,331,Potential loyal
13171,205.0,3,234.0073,3,2,1,321,Potential loyal
13172,84.0,2,48.54,4,2,1,421,Loyal
13173,253.0,4,2186.9950000000003,3,3,3,333,Potential loyal
13174,263.0,4,4309.9521,2,3,4,234,Hold and improve
13175,48.0,8,200.6015,5,4,1,541,Loyal
13176,251.0,4,4532.3982,3,3,4,334,Potential loyal
13177,251.0,3,4252.6407,3,2,4,324,Potential loyal
13178,256.0,3,4274.6206999999995,3,2,4,324,Potential loyal
13179,16.0,9,224.0042,5,4,1,541,Loyal
13180,228.0,3,102.7204,3,2,1,321,Potential loyal
13181,57.0,4,214.89260000000002,5,3,1,531,Loyal
13182,23.0,5,218.20839999999998,5,3,1,531,Loyal
13183,275.0,3,195.97,2,2,1,221,Hold and improve
13184,26.0,4,183.93,5,3,1,531,Loyal
13186,233.0,1,43.96,3,1,1,311,Potential loyal
13187,242.0,2,73.89,3,2,1,321,Potential loyal
13188,78.0,2,77.60419999999999,4,2,1,421,Loyal
13189,258.0,3,4521.6396,2,2,4,224,Hold and improve
13190,243.0,2,4252.9821,3,2,4,324,Potential loyal
13191,121.0,2,113.03620000000001,4,2,1,421,Loyal
13193,175.0,2,92.0273,3,2,1,321,Potential loyal
13194,101.0,2,78.95,4,2,1,421,Loyal
13195,263.0,2,114.0073,2,2,1,221,Hold and improve
13196,82.0,2,77.60419999999999,4,2,1,421,Loyal
13198,92.0,6,139.91,4,3,1,431,Loyal
13199,83.0,8,139.0442,4,4,1,441,Loyal
13200,49.0,2,48.54,5,2,1,521,Loyal
13201,23.0,6,101.34,5,3,1,531,Loyal
13202,267.0,4,4331.9321,2,3,4,234,Hold and improve
13203,266.0,4,4260.6206999999995,2,3,4,234,Hold and improve
13204,55.0,2,163.96,5,2,1,521,Loyal
13205,251.0,4,4567.4182,3,3,4,334,Potential loyal
13206,118.0,10,235.6984,4,4,1,441,Loyal
13207,84.0,2,107.46000000000001,4,2,1,421,Loyal
13208,261.0,5,4571.0724,2,3,4,234,Hold and improve
13210,49.0,2,4252.9821,5,2,4,524,Loyal
13211,0.0,0,0.0,5,1,1,511,Loyal
13212,51.0,4,4323.8721000000005,5,3,4,534,Loyal
13213,295.0,1,43.96,2,1,1,211,Hold and improve
13214,51.0,2,4252.9821,5,2,4,524,Loyal
13215,138.0,4,107.5642,4,3,1,431,Loyal
13216,234.0,3,115.5754,3,2,1,321,Potential loyal
13217,103.0,3,2128.0481999999997,4,2,3,423,Loyal
13218,57.0,2,107.46000000000001,5,2,1,521,Loyal
13219,85.0,1,43.96,4,1,1,411,Loyal
13220,271.0,4,4455.9421,2,3,4,234,Hold and improve
13221,248.0,4,4571.3982,3,3,4,334,Potential loyal
13222,53.0,8,216.92880000000002,5,4,1,541,Loyal
13223,65.0,2,78.95,5,2,1,521,Loyal
13224,219.0,4,4311.4011,3,3,4,334,Potential loyal
13225,31.0,3,4259.8521,5,2,4,524,Loyal
13226,34.0,4,4315.9221,5,3,4,534,Loyal
13227,258.0,1,43.96,2,1,1,211,Hold and improve
13228,155.0,2,77.60419999999999,4,2,1,421,Loyal
13229,178.0,1,43.96,3,1,1,311,Potential loyal
13230,233.0,4,4678.729600000001,3,3,4,334,Potential loyal
13231,103.0,11,385.4941,4,4,1,441,Loyal
13232,113.0,1,43.96,4,1,1,411,Loyal
13233,56.0,5,4384.2348999999995,5,3,4,534,Loyal
13234,331.0,3,73.92,2,2,1,221,Hold and improve
13235,313.0,2,77.60419999999999,2,2,1,221,Hold and improve
13236,70.0,1,43.96,5,1,1,511,Loyal
13237,241.0,4,4267.962100000001,3,3,4,334,Potential loyal
13238,214.0,3,4265.6507,3,2,4,324,Potential loyal
13239,8.0,11,315.4504,5,4,1,541,Loyal
13240,120.0,1,65.94,4,1,1,411,Loyal
13241,116.0,3,2111.0382,4,2,3,423,Loyal
13242,81.0,2,77.60419999999999,4,2,1,421,Loyal
13243,215.0,3,4272.962100000001,3,2,4,324,Potential loyal
13244,80.0,3,124.7004,4,2,1,421,Loyal
13245,174.0,2,91.0562,3,2,1,321,Potential loyal
13246,37.0,5,4583.3638,5,3,4,534,Loyal
13247,42.0,4,4322.688,5,3,4,534,Loyal
13248,53.0,4,4255.6206999999995,5,3,4,534,Loyal
13249,160.0,5,4551.3496000000005,4,3,4,434,Loyal
13250,236.0,2,4252.9821,3,2,4,324,Potential loyal
13251,235.0,7,6632.1178,3,4,5,345,Potential loyal
13252,224.0,5,6571.876200000001,3,3,5,335,Potential loyal
13253,215.0,6,6566.5078,3,3,5,335,Potential loyal
13254,226.0,6,6572.5248,3,3,5,335,Potential loyal
13255,27.0,12,7207.072,5,4,5,545,Star
